21:58:51 INFO    [gui] === GUI 启动 ===
22:00:10 INFO    [session] audio.push sp_dist={'remote': 1500} segs=1500
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:10 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:12 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:13 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:13 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:14 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:16 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:17 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:17 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:18 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:18 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:18 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:18 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:18 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:18 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:19 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:20 INFO    [session] audio.push sp_dist={'remote': 1800} segs=1800
22:00:20 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:20 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:20 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:20 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:20 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:20 INFO    [session] asr.partial item=item_WPc7tiRYGYxosQRZirpr7 sp=remote: Great, well you say you have an interest in outdoor activiti
22:00:21 WARNING [controller] 音频发送失败：ConnectionError('会话未连接')，标记断线等待重连
22:00:21 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:00:27 INFO    [session] FINALIZE item=item_WPc7tiRYGYxosQRZirpr7 sp=remote asr_done=True trans_done=False asr=Great, well you say you have an interest in outdoo
22:00:28 INFO    [controller] 重连成功，继续记录
22:00:28 INFO    [session] VAD started ms=0 item=item_DGwJFM9VaJmiGHyaIal1f last_sp=?
22:00:28 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: Two.
22:00:28 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That
22:00:28 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your
22:00:28 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company
22:00:28 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is
22:00:28 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is.
22:00:29 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently
22:00:29 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked
22:00:29 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among
22:00:29 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the
22:00:29 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top
22:00:29 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one
22:00:29 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one.
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 INFO    [session] asr.partial item=item_DGwJFM9VaJmiGHyaIal1f sp=?: That your company is consistently ranked among the top one h
22:00:31 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:00:37 INFO    [session] majority win=remote counts={'remote': 103402} window=0..103402
22:00:37 INFO    [session] FINALIZE item=item_DGwJFM9VaJmiGHyaIal1f sp=remote asr_done=True trans_done=False asr=That your company is consistently ranked among the
22:00:37 INFO    [controller] 重连成功，继续记录
22:00:37 INFO    [session] audio.push sp_dist={'remote': 62} segs=62
22:00:37 INFO    [session] VAD started ms=0 item=item_IxDuOcZtXmvd4s9485q6X last_sp=?
22:00:37 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: As
22:00:37 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: As that
22:00:37 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: As that.
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a good
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a good place
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a good place to
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a good place to be
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a good place to be.
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a good place to be. Great
22:00:38 INFO    [session] asr.partial item=item_IxDuOcZtXmvd4s9485q6X sp=?: That level of success would be a good place to be. Great.
22:00:38 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:00:44 INFO    [session] majority win=remote counts={'remote': 69290} window=0..69290
22:00:44 INFO    [session] FINALIZE item=item_IxDuOcZtXmvd4s9485q6X sp=remote asr_done=True trans_done=False asr=That level of success would be a good place to be.
22:00:44 INFO    [controller] 重连成功，继续记录
22:00:44 INFO    [session] VAD started ms=0 item=item_SeDWdjmPYQHmJCK2O97Rb last_sp=?
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: It
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: It's
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: It's.
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Part
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here with
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here with an
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here with an.
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:45 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:47 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:49 INFO    [session] audio.push sp_dist={'remote': 232} segs=232
22:00:49 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:49 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:49 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:49 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:49 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:49 INFO    [session] asr.partial item=item_SeDWdjmPYQHmJCK2O97Rb sp=?: Particular position here within our customer service departm
22:00:49 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:00:55 INFO    [session] majority win=remote counts={'remote': 136448} window=0..136448
22:00:55 INFO    [session] FINALIZE item=item_SeDWdjmPYQHmJCK2O97Rb sp=remote asr_done=True trans_done=False asr=Particular position here within our customer servi
22:00:55 INFO    [controller] 重连成功，继续记录
22:00:56 INFO    [session] VAD started ms=0 item=item_Wyp3ATFQFDLLSJaulJnt4 last_sp=?
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Inter
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting.
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:56 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:57 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:57 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:57 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:59 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:59 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:59 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:59 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:59 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:59 INFO    [session] asr.partial item=item_Wyp3ATFQFDLLSJaulJnt4 sp=?: Interacting with the customers all the way up throughout the
22:00:59 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:01:05 INFO    [session] majority win=remote counts={'remote': 105534} window=0..105534
22:01:05 INFO    [session] FINALIZE item=item_Wyp3ATFQFDLLSJaulJnt4 sp=remote asr_done=True trans_done=False asr=Interacting with the customers all the way up thro
22:01:05 INFO    [controller] 重连成功，继续记录
22:01:05 INFO    [session] audio.push sp_dist={'remote': 78} segs=78
22:01:05 INFO    [session] VAD started ms=0 item=item_D66iL9jXbfXxDibZwjN3R last_sp=?
22:01:05 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer
22:01:05 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer.
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service.
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service. I
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service. I thought
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service. I thought it
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service. I thought it aligned
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service. I thought it aligned very
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service. I thought it aligned very.
22:01:06 INFO    [session] asr.partial item=item_D66iL9jXbfXxDibZwjN3R sp=?: Customer service. I thought it aligned very well
22:01:06 WARNING [controller] 音频发送失败：ConnectionError('会话未连接')，标记断线等待重连
22:01:06 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:01:12 INFO    [session] majority win=remote counts={'remote': 71955} window=0..71955
22:01:12 INFO    [session] FINALIZE item=item_D66iL9jXbfXxDibZwjN3R sp=remote asr_done=True trans_done=False asr=Customer service. I thought it aligned very well
22:01:12 INFO    [controller] 重连成功，继续记录
22:01:13 INFO    [session] VAD started ms=0 item=item_Xq4dT396RGShGZQGSPpNL last_sp=?
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell?
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:13 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:14 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:14 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:14 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:14 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:14 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:14 INFO    [session] asr.partial item=item_Xq4dT396RGShGZQGSPpNL sp=?: Can you tell me a little bit more about these skills that yo
22:01:15 WARNING [controller] 断线：连接被服务端/网络关闭（长连接重置），6s 后重连…
22:01:21 INFO    [session] majority win=remote counts={'remote': 99671} window=0..99671
22:01:21 INFO    [session] FINALIZE item=item_Xq4dT396RGShGZQGSPpNL sp=remote asr_done=True trans_done=False asr=Can you tell me a little bit more about these skil
22:01:21 INFO    [controller] 重连成功，继续记录
22:01:21 INFO    [session] audio.push sp_dist={'remote': 56} segs=56
22:01:22 INFO    [session] VAD started ms=0 item=item_IqjX5hzUyHeqQ72MoNZrs last_sp=?
22:01:22 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Je
22:01:22 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Je me
22:01:22 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Je me re
22:01:22 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Je me re.
22:01:22 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable
22:01:22 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and
22:01:22 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and.
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them.
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel
22:01:23 INFO    [session] asr.partial item=item_IqjX5hzUyHeqQ72MoNZrs sp=?: Or student feel comfortable and help them. I feel that
